trend_window,trend_threshold,rebalance,state_confirm,matrix_name,sizing_mode,train_excess_return,train_max_drawdown,train_benchmark_drawdown,train_pass_dd,train_sharpe,holdout_excess_return,holdout_max_drawdown,holdout_benchmark_drawdown,holdout_pass_dd,holdout_sharpe,train_drawdown_gap,holdout_drawdown_gap,label
42,0.25,monthly,1,default,matrix,-0.0217203300011604,-0.108104834097263,-0.1977821043568194,True,0.7542056660022425,-0.0750792796060692,-0.1541595146022273,-0.3392496000265326,True,0.6944187218112309,0.0896772702595564,0.1850900854243053,tw42_th0.25_rebmonthly_sc1_mxdefault
21,0.25,monthly,1,aggressive,matrix,-0.0217616911142362,-0.1599224811986904,-0.1977821043568194,True,0.6501937867519496,-0.056637467863031,-0.1937268218599508,-0.3392496000265326,True,0.7756625432495585,0.03785962315812899,0.1455227781665818,tw21_th0.25_rebmonthly_sc1_mxaggressive
252,0.35,daily,2,aggressive,matrix,-0.0218418386159562,-0.0903828312997679,-0.1977821043568194,True,0.7805594254337663,-0.0401639059103693,-0.1373005169817823,-0.3392496000265326,True,1.0350457314453336,0.10739927305705149,0.2019490830447503,tw252_th0.35_rebdaily_sc2_mxaggressive
21,0.25,weekly,1,default,matrix,-0.0219002727374571,-0.1126318389299396,-0.1977821043568194,True,0.8275674599861002,-0.0349840310266312,-0.0965720204952264,-0.3392496000265326,True,1.1960768433538105,0.0851502654268798,0.2426775795313062,tw21_th0.25_rebweekly_sc1_mxdefault
42,0.25,weekly,2,aggressive,matrix,-0.0220808934766745,-0.1406130212594126,-0.1977821043568194,True,0.6835910946025221,-0.0593874607121122,-0.1896570328365795,-0.3392496000265326,True,0.7711941043369619,0.057169083097406787,0.1495925671899531,tw42_th0.25_rebweekly_sc2_mxaggressive
21,0.5,monthly,2,aggressive,matrix,-0.0222992909616473,-0.1805155332893288,-0.1977821043568194,True,0.6366925385903227,-0.0670449570003883,-0.1978148940738309,-0.3392496000265326,True,0.698519291422011,0.017266571067490605,0.1414347059527017,tw21_th0.5_rebmonthly_sc2_mxaggressive
63,0.5,monthly,2,aggressive,matrix,-0.0226058304284711,-0.1241283820061694,-0.1977821043568194,True,0.6406516930316486,-0.0644787535331972,-0.1692488432558891,-0.3392496000265326,True,0.7320410587652469,0.07365372235065,0.1700007567706435,tw63_th0.5_rebmonthly_sc2_mxaggressive
84,0.15,monthly,1,aggressive,matrix,-0.0230751089632668,-0.1511209196542161,-0.1977821043568194,True,0.64134835203302,-0.0650805071384873,-0.1692488432558893,-0.3392496000265326,True,0.7380844115469137,0.0466611847026033,0.1700007567706433,tw84_th0.15_rebmonthly_sc1_mxaggressive
252,0.25,daily,2,aggressive,matrix,-0.0231058926623325,-0.0903828312997681,-0.1977821043568194,True,0.7616424190546143,-0.0377840924454414,-0.1325757521784571,-0.3392496000265326,True,1.053722165378122,0.1073992730570513,0.2066738478480755,tw252_th0.25_rebdaily_sc2_mxaggressive
21,0.5,daily,2,aggressive,matrix,-0.023283097978831,-0.1394899687018979,-0.1977821043568194,True,0.7195032118567574,-0.0317901254295412,-0.1212163900961466,-0.3392496000265326,True,1.1116526705760834,0.0582921356549215,0.218033209930386,tw21_th0.5_rebdaily_sc2_mxaggressive
42,0.35,monthly,1,default,matrix,-0.0234185369543966,-0.1081048340972629,-0.1977821043568194,True,0.7335734703637847,-0.0767377494784906,-0.1529023322367968,-0.3392496000265326,True,0.6878908899447409,0.08967727025955649,0.1863472677897358,tw42_th0.35_rebmonthly_sc1_mxdefault
42,0.5,daily,2,default,matrix,-0.0237100726341303,-0.0873637984987775,-0.1977821043568194,True,0.8337429988740013,-0.0710980202872265,-0.14510566465926,-0.3392496000265326,True,0.8389846905518098,0.1104183058580419,0.1941439353672726,tw42_th0.5_rebdaily_sc2_mxdefault
84,0.5,monthly,1,aggressive,matrix,-0.0240050843816007,-0.1699441578678427,-0.1977821043568194,True,0.6361987705818055,-0.0651827391734691,-0.1692488432558893,-0.3392496000265326,True,0.7335335166090338,0.027837946488976695,0.1700007567706433,tw84_th0.5_rebmonthly_sc1_mxaggressive
84,0.5,monthly,2,aggressive,matrix,-0.0243417015651083,-0.1508997264150868,-0.1977821043568194,True,0.6367749906839718,-0.0648853644882003,-0.169248843255889,-0.3392496000265326,True,0.7537203263940746,0.046882377941732584,0.1700007567706436,tw84_th0.5_rebmonthly_sc2_mxaggressive
252,0.25,weekly,1,aggressive,matrix,-0.0248194365575012,-0.1273181240982324,-0.1977821043568194,True,0.722590886674322,-0.04532613818205,-0.1896570328365795,-0.3392496000265326,True,0.9516661722494582,0.070463980258587,0.1495925671899531,tw252_th0.25_rebweekly_sc1_mxaggressive
21,0.15,daily,2,aggressive,matrix,-0.0252512714638024,-0.1235360511598435,-0.1977821043568194,True,0.6832542378735119,-0.0277692407071003,-0.149031655047217,-0.3392496000265326,True,1.1065460507378244,0.0742460531969759,0.1902179449793156,tw21_th0.15_rebdaily_sc2_mxaggressive
42,0.15,monthly,2,default,matrix,-0.0252518750577618,-0.1180536035115611,-0.1977821043568194,True,0.690819678334184,-0.0842061191780738,-0.1789946679791928,-0.3392496000265326,True,0.5889655036226797,0.07972850084525829,0.1602549320473398,tw42_th0.15_rebmonthly_sc2_mxdefault
252,0.15,weekly,1,aggressive,matrix,-0.0253440956971072,-0.1273181240982324,-0.1977821043568194,True,0.7182657281490923,-0.0502311544045439,-0.1896570328365795,-0.3392496000265326,True,0.8888071832291004,0.070463980258587,0.1495925671899531,tw252_th0.15_rebweekly_sc1_mxaggressive
42,0.35,monthly,2,default,matrix,-0.0254948468921353,-0.1081048340972629,-0.1977821043568194,True,0.7091273793449364,-0.0769171563224784,-0.1685133322653019,-0.3392496000265326,True,0.6825535713393032,0.08967727025955649,0.1707362677612307,tw42_th0.35_rebmonthly_sc2_mxdefault
252,0.5,monthly,2,aggressive,matrix,-0.0255719124938242,-0.1241283820061693,-0.1977821043568194,True,0.6438566117428981,-0.0472711713570096,-0.1692488432558891,-0.3392496000265326,True,0.904333202498355,0.0736537223506501,0.1700007567706435,tw252_th0.5_rebmonthly_sc2_mxaggressive
42,0.5,monthly,1,default,matrix,-0.0258902664189857,-0.0959618195854852,-0.1977821043568194,True,0.7352371032946324,-0.0796485235716418,-0.1506420045629513,-0.3392496000265326,True,0.6780641104152219,0.10182028477133419,0.1886075954635813,tw42_th0.5_rebmonthly_sc1_mxdefault
252,0.35,monthly,1,aggressive,matrix,-0.0259761777383828,-0.1241283820061694,-0.1977821043568194,True,0.6506790039493936,-0.0464330280276368,-0.1692488432558891,-0.3392496000265326,True,0.8984436235753159,0.07365372235065,0.1700007567706435,tw252_th0.35_rebmonthly_sc1_mxaggressive
63,0.15,monthly,1,default,matrix,-0.0260036168110912,-0.1238593256794693,-0.1977821043568194,True,0.7009451917449014,-0.0836655804309808,-0.1492971752351312,-0.3392496000265326,True,0.6193391363947934,0.07392277867735009,0.1899524247914014,tw63_th0.15_rebmonthly_sc1_mxdefault
42,0.5,monthly,2,default,matrix,-0.0262271896768831,-0.103744458099972,-0.1977821043568194,True,0.7226960483000427,-0.0844618942756065,-0.1761143796486596,-0.3392496000265326,True,0.61068176541752,0.0940376462568474,0.16313522037787298,tw42_th0.5_rebmonthly_sc2_mxdefault
21,0.35,daily,2,default,matrix,-0.0264619473926614,-0.110853114496126,-0.1977821043568194,True,0.7817814466482848,-0.0412519715796521,-0.1164375125168809,-0.3392496000265326,True,1.1720112385876231,0.08692898986069339,0.2228120875096517,tw21_th0.35_rebdaily_sc2_mxdefault
252,0.15,monthly,1,aggressive,matrix,-0.0265877971151049,-0.1241283820061694,-0.1977821043568194,True,0.6503925903657148,-0.0502544150282321,-0.1692488432558891,-0.3392496000265326,True,0.8439485011735154,0.07365372235065,0.1700007567706435,tw252_th0.15_rebmonthly_sc1_mxaggressive
252,0.15,daily,2,aggressive,matrix,-0.0267780354428008,-0.0984772831807185,-0.1977821043568194,True,0.7118086749081589,-0.0407385083714449,-0.1325757521784569,-0.3392496000265326,True,1.0021645057147883,0.0993048211761009,0.2066738478480757,tw252_th0.15_rebdaily_sc2_mxaggressive
126,0.15,monthly,2,aggressive,matrix,-0.0268209978871404,-0.1478908012001194,-0.1977821043568194,True,0.6127332462530461,-0.0768163058050721,-0.1721422210809643,-0.3392496000265326,True,0.5895713455078552,0.049891303156699984,0.1671073789455683,tw126_th0.15_rebmonthly_sc2_mxaggressive
42,0.5,weekly,2,aggressive,matrix,-0.0268347606947359,-0.1273181240982324,-0.1977821043568194,True,0.6553094265360175,-0.0672032383350544,-0.1896570328365794,-0.3392496000265326,True,0.7114401483611568,0.070463980258587,0.1495925671899532,tw42_th0.5_rebweekly_sc2_mxaggressive
63,0.5,monthly,1,aggressive,matrix,-0.0268691252214456,-0.133263300312513,-0.1977821043568194,True,0.6050280897126259,-0.0559862416102881,-0.1647111340246719,-0.3392496000265326,True,0.8162276738373061,0.0645188040443064,0.17453846600186068,tw63_th0.5_rebmonthly_sc1_mxaggressive
126,0.25,monthly,1,aggressive,matrix,-0.026996465151752,-0.1478908012001192,-0.1977821043568194,True,0.6098439615113215,-0.0713177873149308,-0.1692488432558891,-0.3392496000265326,True,0.6552156249541093,0.049891303156700206,0.1700007567706435,tw126_th0.25_rebmonthly_sc1_mxaggressive
63,0.25,monthly,1,default,matrix,-0.0270559072349716,-0.1284221877590532,-0.1977821043568194,True,0.6887091377698867,-0.0861143197199223,-0.1707526308397379,-0.3392496000265326,True,0.5925394214861819,0.06935991659776619,0.1684969691867947,tw63_th0.25_rebmonthly_sc1_mxdefault
252,0.25,monthly,1,aggressive,matrix,-0.0271116044370751,-0.1241283820061694,-0.1977821043568194,True,0.644877381252349,-0.0494675428031505,-0.1692488432558891,-0.3392496000265326,True,0.8517962969742809,0.07365372235065,0.1700007567706435,tw252_th0.25_rebmonthly_sc1_mxaggressive
84,0.25,monthly,1,aggressive,matrix,-0.0272376806883738,-0.1658817129039868,-0.1977821043568194,True,0.600650269381478,-0.0690336702674372,-0.169248843255889,-0.3392496000265326,True,0.7059351278508682,0.031900391452832605,0.1700007567706436,tw84_th0.25_rebmonthly_sc1_mxaggressive
126,0.15,monthly,1,aggressive,matrix,-0.0275131546403364,-0.1478908012001194,-0.1977821043568194,True,0.6012606250118723,-0.0723832174803435,-0.1692488432558891,-0.3392496000265326,True,0.6467592681354488,0.049891303156699984,0.1700007567706435,tw126_th0.15_rebmonthly_sc1_mxaggressive
42,0.5,weekly,1,default,matrix,-0.0275187596429405,-0.095579106649253,-0.1977821043568194,True,0.7683227408453038,-0.0655321655204575,-0.1232651805231842,-0.3392496000265326,True,0.8838759865085678,0.1022029977075664,0.2159844195033484,tw42_th0.5_rebweekly_sc1_mxdefault
126,0.5,monthly,2,aggressive,matrix,-0.0277157193939785,-0.1478908012001194,-0.1977821043568194,True,0.6152250163615578,-0.0735484533872948,-0.1692488432558891,-0.3392496000265326,True,0.6397306367782647,0.049891303156699984,0.1700007567706435,tw126_th0.5_rebmonthly_sc2_mxaggressive
63,0.15,monthly,2,default,matrix,-0.0277212990508328,-0.1221242465755509,-0.1977821043568194,True,0.6663923392659744,-0.0804033752947582,-0.1537719539543023,-0.3392496000265326,True,0.6461900303364848,0.07565785778126849,0.1854776460722303,tw63_th0.15_rebmonthly_sc2_mxdefault
252,0.15,monthly,2,aggressive,matrix,-0.0278219368086935,-0.1241283820061694,-0.1977821043568194,True,0.627196027747644,-0.0457215042351223,-0.1692488432558889,-0.3392496000265326,True,0.881440813739044,0.07365372235065,0.1700007567706437,tw252_th0.15_rebmonthly_sc2_mxaggressive
252,0.5,monthly,1,aggressive,matrix,-0.0278344520249591,-0.1241283820061694,-0.1977821043568194,True,0.6286496886631887,-0.0459069616109784,-0.1692488432558891,-0.3392496000265326,True,0.909573224277432,0.07365372235065,0.1700007567706435,tw252_th0.5_rebmonthly_sc1_mxaggressive
84,0.5,daily,2,aggressive,matrix,-0.0278524894165841,-0.1196119740682083,-0.1977821043568194,True,0.6769621258343009,-0.0763988036912125,-0.1714616636576823,-0.3392496000265326,True,0.6752985317858975,0.0781701302886111,0.16778793636885028,tw84_th0.5_rebdaily_sc2_mxaggressive
252,0.35,monthly,2,aggressive,matrix,-0.0278628095705845,-0.1241283820061694,-0.1977821043568194,True,0.6318566009857323,-0.037578819633632,-0.1692488432558891,-0.3392496000265326,True,0.9717971195200616,0.07365372235065,0.1700007567706435,tw252_th0.35_rebmonthly_sc2_mxaggressive
63,0.25,monthly,2,default,matrix,-0.0280428057651617,-0.1251936789931726,-0.1977821043568194,True,0.6624080673186206,-0.0791107862938609,-0.153771953954302,-0.3392496000265326,True,0.6647205059726404,0.07258842536364679,0.1854776460722306,tw63_th0.25_rebmonthly_sc2_mxdefault
126,0.25,monthly,2,aggressive,matrix,-0.0280855329153089,-0.1478908012001193,-0.1977821043568194,True,0.6070437003061059,-0.0713748345186376,-0.169248843255889,-0.3392496000265326,True,0.6603195348795562,0.049891303156700095,0.1700007567706436,tw126_th0.25_rebmonthly_sc2_mxaggressive
84,0.35,monthly,2,aggressive,matrix,-0.0281373648909254,-0.1610657090664137,-0.1977821043568194,True,0.5905250161645228,-0.0676695453828317,-0.169248843255889,-0.3392496000265326,True,0.7217772200087582,0.036716395290405685,0.1700007567706436,tw84_th0.35_rebmonthly_sc2_mxaggressive
21,0.25,daily,2,default,matrix,-0.0281799241470408,-0.110518189044463,-0.1977821043568194,True,0.7452180257925388,-0.0370216789608848,-0.1185270331730808,-0.3392496000265326,True,1.2145575447686727,0.08726391531235639,0.2207225668534518,tw21_th0.25_rebdaily_sc2_mxdefault
252,0.35,weekly,1,aggressive,matrix,-0.0282780138729048,-0.1265198750749333,-0.1977821043568194,True,0.6864770900432977,-0.0437176349886854,-0.1896570328365796,-0.3392496000265326,True,0.969054950199841,0.07126222928188608,0.149592567189953,tw252_th0.35_rebweekly_sc1_mxaggressive
252,0.25,monthly,2,aggressive,matrix,-0.0282974726438107,-0.1241283820061692,-0.1977821043568194,True,0.6246430144716677,-0.0443632523782889,-0.1692488432558891,-0.3392496000265326,True,0.9011205684888862,0.0736537223506502,0.1700007567706435,tw252_th0.25_rebmonthly_sc2_mxaggressive
84,0.35,daily,2,aggressive,matrix,-0.0283252555384522,-0.1192752481044528,-0.1977821043568194,True,0.6679672963636683,-0.0759732159547715,-0.1622656664848627,-0.3392496000265326,True,0.6762473131433394,0.0785068562523666,0.17698393354166989,tw84_th0.35_rebdaily_sc2_mxaggressive
21,0.5,monthly,1,default,matrix,-0.0283554916139586,-0.1412037721582694,-0.1977821043568194,True,0.6935244703204498,-0.076533979757589,-0.1810387719673212,-0.3392496000265326,True,0.7671174746128121,0.05657833219854999,0.15821082805921138,tw21_th0.5_rebmonthly_sc1_mxdefault
252,0.5,weekly,1,aggressive,matrix,-0.0283821964994834,-0.1265198750749334,-0.1977821043568194,True,0.683911938792505,-0.0442044550771183,-0.1896570328365794,-0.3392496000265326,True,0.9629210160941896,0.071262229281886,0.1495925671899532,tw252_th0.5_rebweekly_sc1_mxaggressive
42,0.25,monthly,2,default,matrix,-0.0284746139952424,-0.1144510921548166,-0.1977821043568194,True,0.6697435764462267,-0.083051567845961,-0.1719568304333226,-0.3392496000265326,True,0.6056667818108072,0.0833310122020028,0.16729276959321,tw42_th0.25_rebmonthly_sc2_mxdefault
21,0.15,monthly,1,default,matrix,-0.0287079030417643,-0.1412037721582695,-0.1977821043568194,True,0.6679974370765389,-0.0701437019833711,-0.1775573850178414,-0.3392496000265326,True,0.7479224159391302,0.05657833219854988,0.1616922150086912,tw21_th0.15_rebmonthly_sc1_mxdefault
126,0.5,monthly,1,default,matrix,-0.0287217753851398,-0.1340310267382322,-0.1977821043568194,True,0.7008219544851112,-0.084558354373507,-0.1341010536213527,-0.3392496000265326,True,0.636066585617794,0.0637510776185872,0.2051485464051799,tw126_th0.5_rebmonthly_sc1_mxdefault
42,0.35,weekly,2,default,matrix,-0.0288617054600747,-0.1180178036137576,-0.1977821043568194,True,0.7084424256227059,-0.0693189034199885,-0.1553726819687311,-0.3392496000265326,True,0.7941964356177277,0.07976430074306179,0.1838769180578015,tw42_th0.35_rebweekly_sc2_mxdefault
21,0.35,monthly,1,default,matrix,-0.0289222710632488,-0.1412037721582695,-0.1977821043568194,True,0.66297461991017,-0.0720065824163442,-0.1894321899225324,-0.3392496000265326,True,0.7534257458303454,0.05657833219854988,0.14981741010400018,tw21_th0.35_rebmonthly_sc1_mxdefault
126,0.35,monthly,1,default,matrix,-0.0291288312946068,-0.1340310267382322,-0.1977821043568194,True,0.6828691218668547,-0.080925880123949,-0.1341010536213527,-0.3392496000265326,True,0.6533583249296405,0.0637510776185872,0.2051485464051799,tw126_th0.35_rebmonthly_sc1_mxdefault
84,0.35,monthly,1,aggressive,matrix,-0.029238116899491,-0.1626522003702954,-0.1977821043568194,True,0.5811730973269276,-0.0623732979849069,-0.169248843255889,-0.3392496000265326,True,0.7587456745074104,0.03512990398652399,0.1700007567706436,tw84_th0.35_rebmonthly_sc1_mxaggressive
63,0.35,daily,2,aggressive,matrix,-0.0292713969291242,-0.1294914119607511,-0.1977821043568194,True,0.6500099462665556,-0.0602058320530042,-0.1602414637842324,-0.3392496000265326,True,0.835758648649747,0.0682906923960683,0.1790081362423002,tw63_th0.35_rebdaily_sc2_mxaggressive
84,0.5,weekly,1,aggressive,matrix,-0.0293457445179307,-0.1539139126965407,-0.1977821043568194,True,0.6408497499092114,-0.0651005403821627,-0.1896570328365795,-0.3392496000265326,True,0.7567377971168141,0.043868191660278694,0.1495925671899531,tw84_th0.5_rebweekly_sc1_mxaggressive
63,0.35,monthly,2,default,matrix,-0.0296805039657561,-0.1153608922362885,-0.1977821043568194,True,0.6459603126089233,-0.0838242898845883,-0.149297175235131,-0.3392496000265326,True,0.6356470085314021,0.0824212121205309,0.1899524247914016,tw63_th0.35_rebmonthly_sc2_mxdefault
21,0.35,weekly,2,aggressive,matrix,-0.0297448146048214,-0.156242859863683,-0.1977821043568194,True,0.5999083154895826,-0.0518803710791715,-0.1578875911389472,-0.3392496000265326,True,0.8631898183963252,0.041539244493136396,0.18136200888758539,tw21_th0.35_rebweekly_sc2_mxaggressive
21,0.25,monthly,2,aggressive,matrix,-0.0297824889515792,-0.1599224811986903,-0.1977821043568194,True,0.5385733459264587,-0.0502802519947242,-0.1875978618473391,-0.3392496000265326,True,0.8221453988578624,0.0378596231581291,0.1516517381791935,tw21_th0.25_rebmonthly_sc2_mxaggressive
126,0.35,monthly,2,aggressive,matrix,-0.0300466974066321,-0.1478908012001195,-0.1977821043568194,True,0.5810394217292875,-0.0711522425178568,-0.1692488432558891,-0.3392496000265326,True,0.6632331449909228,0.0498913031566999,0.1700007567706435,tw126_th0.35_rebmonthly_sc2_mxaggressive
63,0.35,weekly,1,aggressive,matrix,-0.0301268457135434,-0.1346815463996981,-0.1977821043568194,True,0.620423836533179,-0.0661918078470481,-0.1896570328365795,-0.3392496000265326,True,0.7479400765738851,0.0631005579571213,0.1495925671899531,tw63_th0.35_rebweekly_sc1_mxaggressive
84,0.35,weekly,1,aggressive,matrix,-0.0301646881666885,-0.1583429350538473,-0.1977821043568194,True,0.6355969964230693,-0.0740659637855597,-0.1896570328365796,-0.3392496000265326,True,0.6605759417446125,0.03943916930297209,0.149592567189953,tw84_th0.35_rebweekly_sc1_mxaggressive
252,0.5,daily,2,default,matrix,-0.0303265295949028,-0.0929153829427269,-0.1977821043568194,True,0.798149243902447,-0.0579387095850593,-0.1008010433418223,-0.3392496000265326,True,1.0194941683591965,0.10486672141409249,0.2384485566847103,tw252_th0.5_rebdaily_sc2_mxdefault
63,0.35,monthly,1,default,matrix,-0.0303523673446479,-0.1285097926558862,-0.1977821043568194,True,0.6453494387529788,-0.0784135739970035,-0.1675816299123379,-0.3392496000265326,True,0.6896645003281763,0.0692723117009332,0.17166797011419468,tw63_th0.35_rebmonthly_sc1_mxdefault
21,0.25,monthly,1,default,matrix,-0.030610617110692,-0.1412037721582694,-0.1977821043568194,True,0.6448358012807157,-0.0710210047102557,-0.1775573850178413,-0.3392496000265326,True,0.7506985606463331,0.05657833219854999,0.1616922150086913,tw21_th0.25_rebmonthly_sc1_mxdefault
252,0.35,daily,2,default,matrix,-0.030690764612412,-0.0817158947041973,-0.1977821043568194,True,0.7889220213044869,-0.054547442757594,-0.1008010433418223,-0.3392496000265326,True,1.0444981242973757,0.1160662096526221,0.2384485566847103,tw252_th0.35_rebdaily_sc2_mxdefault
63,0.5,daily,2,aggressive,matrix,-0.0309182885307402,-0.1212852584077267,-0.1977821043568194,True,0.630555023131074,-0.0663710923086536,-0.1796599805218391,-0.3392496000265326,True,0.774360233235415,0.07649684594909269,0.1595896195046935,tw63_th0.5_rebdaily_sc2_mxaggressive
42,0.25,weekly,2,default,matrix,-0.0309298194731303,-0.1232147072991317,-0.1977821043568194,True,0.678014067294695,-0.0737709975593369,-0.1553726819687308,-0.3392496000265326,True,0.743256423689946,0.0745673970576877,0.1838769180578018,tw42_th0.25_rebweekly_sc2_mxdefault
84,0.25,monthly,2,aggressive,matrix,-0.0311210168073059,-0.1584287072764291,-0.1977821043568194,True,0.5523845569770947,-0.065009932393338,-0.169248843255889,-0.3392496000265326,True,0.7165555180468982,0.03935339708039029,0.1700007567706436,tw84_th0.25_rebmonthly_sc2_mxaggressive
21,0.5,monthly,2,default,matrix,-0.0311482169581031,-0.1622556811302218,-0.1977821043568194,True,0.6328016645564231,-0.081428493847613,-0.177161555749773,-0.3392496000265326,True,0.6626729263660587,0.0355264232265976,0.1620880442767596,tw21_th0.5_rebmonthly_sc2_mxdefault
21,0.25,weekly,2,aggressive,matrix,-0.0312169927539079,-0.1518851802477668,-0.1977821043568194,True,0.5781346522619891,-0.0440439815112971,-0.1588528101526228,-0.3392496000265326,True,0.9214188490402284,0.045896924109052606,0.1803967898739098,tw21_th0.25_rebweekly_sc2_mxaggressive
84,0.15,weekly,1,aggressive,matrix,-0.0312308374794443,-0.1604940564671498,-0.1977821043568194,True,0.6125749654661434,-0.0777398539524912,-0.1896570328365795,-0.3392496000265326,True,0.6164851024442914,0.03728804788966961,0.1495925671899531,tw84_th0.15_rebweekly_sc1_mxaggressive
63,0.5,monthly,2,default,matrix,-0.0314547564249269,-0.1153608922362884,-0.1977821043568194,True,0.6324087686926303,-0.0788622903804219,-0.1446165661230487,-0.3392496000265326,True,0.6999648954843181,0.082421212120531,0.19463303390348388,tw63_th0.5_rebmonthly_sc2_mxdefault
126,0.15,daily,2,aggressive,matrix,-0.0316170938428269,-0.1418605940906148,-0.1977821043568194,True,0.6288926085352635,-0.0703031741773843,-0.1576834569935449,-0.3392496000265326,True,0.7000903321890075,0.055921510266204594,0.18156614303298768,tw126_th0.15_rebdaily_sc2_mxaggressive
84,0.15,monthly,1,default,matrix,-0.0319240349597227,-0.1397017592920569,-0.1977821043568194,True,0.6313099970346621,-0.079464043985712,-0.1341010536213526,-0.3392496000265326,True,0.6997220078922328,0.058080345064762506,0.20514854640518,tw84_th0.15_rebmonthly_sc1_mxdefault
252,0.25,daily,2,default,matrix,-0.0319548186587883,-0.0817158947041976,-0.1977821043568194,True,0.7663788783085851,-0.0521676292926661,-0.0958763810866167,-0.3392496000265326,True,1.064559311643225,0.1160662096526218,0.2433732189399159,tw252_th0.25_rebdaily_sc2_mxdefault
21,0.5,daily,2,default,matrix,-0.0321320239752868,-0.1220798725405718,-0.1977821043568194,True,0.7236738918649669,-0.0461736622767659,-0.0990404396471565,-0.3392496000265326,True,1.1491550084778823,0.07570223181624759,0.2402091603793761,tw21_th0.5_rebdaily_sc2_mxdefault
63,0.15,weekly,1,aggressive,matrix,-0.0325085844049357,-0.1547152867349179,-0.1977821043568194,True,0.5866970025909413,-0.0657025084315157,-0.1896570328365795,-0.3392496000265326,True,0.740882073702265,0.04306681762190148,0.1495925671899531,tw63_th0.15_rebweekly_sc1_mxaggressive
63,0.25,daily,2,aggressive,matrix,-0.0326603032140386,-0.1182258451720036,-0.1977821043568194,True,0.6067676945552984,-0.0656983119266195,-0.1615567064330014,-0.3392496000265326,True,0.7761531815151754,0.07955625918481579,0.1776928935935312,tw63_th0.25_rebdaily_sc2_mxaggressive
84,0.5,monthly,1,default,matrix,-0.0328540103780565,-0.1587782085703374,-0.1977821043568194,True,0.6283213508549723,-0.0795662760206938,-0.1341010536213525,-0.3392496000265326,True,0.6980815272782579,0.039003895786482,0.2051485464051801,tw84_th0.5_rebmonthly_sc1_mxdefault
63,0.15,daily,2,aggressive,matrix,-0.0329938147962386,-0.1201571972584119,-0.1977821043568194,True,0.5984975455550946,-0.0677007751204564,-0.1536188715264554,-0.3392496000265326,True,0.7350778621022116,0.0776249070984075,0.1856307285000772,tw63_th0.15_rebdaily_sc2_mxaggressive
84,0.5,monthly,2,default,matrix,-0.0331906275615641,-0.1387447004720213,-0.1977821043568194,True,0.6287905279295405,-0.079268901335425,-0.1341010536213526,-0.3392496000265326,True,0.7198811795471874,0.059037403884798084,0.20514854640518,tw84_th0.5_rebmonthly_sc2_mxdefault
84,0.25,weekly,1,aggressive,matrix,-0.0333551597824317,-0.173744350593038,-0.1977821043568194,True,0.5893471585646196,-0.0837593312010512,-0.1896570328365794,-0.3392496000265326,True,0.5629090030923267,0.024037753763781394,0.1495925671899532,tw84_th0.25_rebweekly_sc1_mxaggressive
252,0.25,weekly,1,default,matrix,-0.033668362553957,-0.1179484807378552,-0.1977821043568194,True,0.7218135785852038,-0.0597096750292747,-0.1553726819687308,-0.3392496000265326,True,0.9449130330682488,0.07983362361896419,0.1838769180578018,tw252_th0.25_rebweekly_sc1_mxdefault
21,0.5,weekly,2,aggressive,matrix,-0.0338625755535467,-0.1685658003015583,-0.1977821043568194,True,0.5691809296515905,-0.062872022947719,-0.1578875911389471,-0.3392496000265326,True,0.7642810812844004,0.0292163040552611,0.1813620088875855,tw21_th0.5_rebweekly_sc2_mxaggressive
126,0.25,daily,2,aggressive,matrix,-0.0340351701128449,-0.1499776168458806,-0.1977821043568194,True,0.6058452874024267,-0.0699809530074661,-0.1576834569935449,-0.3392496000265326,True,0.7160311161528976,0.0478044875109388,0.18156614303298768,tw126_th0.25_rebdaily_sc2_mxaggressive
21,0.15,daily,2,default,matrix,-0.0341001974602582,-0.1084097161393241,-0.1977821043568194,True,0.677590146599893,-0.042152777554325,-0.1275576179365378,-0.3392496000265326,True,1.1332650857457556,0.0893723882174953,0.2116919820899948,tw21_th0.15_rebdaily_sc2_mxdefault
63,0.5,weekly,1,aggressive,matrix,-0.0341423138896665,-0.1361877754370188,-0.1977821043568194,True,0.5820396573069047,-0.0564191467454302,-0.1588528101526228,-0.3392496000265326,True,0.8509902928281387,0.0615943289198006,0.1803967898739098,tw63_th0.5_rebweekly_sc1_mxaggressive
63,0.25,weekly,1,aggressive,matrix,-0.0341505082095614,-0.146668429114221,-0.1977821043568194,True,0.5715513834295787,-0.0678108654907361,-0.1896570328365794,-0.3392496000265326,True,0.7245631288226305,0.05111367524259838,0.1495925671899532,tw63_th0.25_rebweekly_sc1_mxaggressive
252,0.15,weekly,1,default,matrix,-0.034193021693563,-0.1179484807378551,-0.1977821043568194,True,0.7164522012728654,-0.0646146912517686,-0.1553726819687311,-0.3392496000265326,True,0.8716026473104911,0.07983362361896429,0.1838769180578015,tw252_th0.15_rebweekly_sc1_mxdefault
21,0.15,monthly,2,aggressive,matrix,-0.0342598618962391,-0.1599224811986902,-0.1977821043568194,True,0.4985715469684819,-0.0579251274044434,-0.1728657868755566,-0.3392496000265326,True,0.7256522629540925,0.037859623158129185,0.166383813150976,tw21_th0.15_rebmonthly_sc2_mxaggressive
