date,forecast_vol,forecast_vol_rolling,realized_vol
2025-07-29,20.37799991702734,8.059239410923782,6.488285993613004
2025-07-30,20.3827715936523,8.16253757691606,6.413132381585382
2025-07-31,20.387446753216032,10.161741669977326,6.590593037640718
2025-08-01,20.392027369683344,9.104701636882293,8.740392913718203
2025-08-04,20.39651537576937,13.172654965392347,9.710983512448164
2025-08-05,20.40091266383728,14.063215121623577,9.438998705847574
2025-08-06,20.405221086774972,13.54455157335657,9.706951887741658
2025-08-07,20.40944245885131,12.839194028752003,9.538516052251948
2025-08-08,20.413578556552483,12.827461230992624,9.836427720980709
2025-08-11,20.417631119398955,12.867592431417066,9.7981990080396
2025-08-12,20.42160185074353,12.480964639025993,10.443836460112564
2025-08-13,20.425492418551034,13.028768811821548,10.280524523221304
2025-08-14,20.42930445616003,12.89234322999432,10.275403934456058
2025-08-15,20.433039563027094,12.368980377563748,10.286200942853934
2025-08-18,20.436699305454045,12.209770372479644,10.286356347149765
2025-08-19,20.44028521729858,11.780868899253184,10.567952246118463
2025-08-20,20.443798800668738,11.912266671619951,10.627035719340872
2025-08-21,20.44724152660158,11.732066580971598,10.412376056304247
2025-08-22,20.450614835726494,10.691724298014854,11.637663049795773
2025-08-25,20.453920138913514,13.327852792733902,11.702359690727695
2025-08-26,20.45715881790702,12.915087280546533,11.773605755093664
2025-08-27,20.460332225945145,11.942652091298074,11.717365490786527
2025-08-28,20.46344168836534,12.164146576428179,11.718634568827426
2025-08-29,20.466488503196288,11.864940801019532,11.893327461273875
2025-09-02,20.46947394173667,12.122534430657925,10.59240871003245
2025-09-03,20.472399249120947,11.849350919581811,9.547764590414625
2025-09-04,20.475265644872586,11.252432202002028,9.638716962622501
2025-09-05,20.478074323445007,12.731784765829794,9.531636613073857
2025-09-08,20.480826454750474,12.416654077705626,9.515159301335089
2025-09-09,20.483523184677356,11.347291111811305,9.228245128859731
2025-09-10,20.486165635595903,11.775225861959266,9.16782910285152
2025-09-11,20.488754906852908,10.64461536999736,8.820234290711472
2025-09-12,20.491292075255462,11.910962550761953,8.797763142986998
2025-09-15,20.4937781955441,11.501043161207624,8.893849229069914
2025-09-16,20.496214300855552,10.66203184357152,8.820403166256297
2025-09-17,20.498601403175382,11.058298484561451,8.84100598265474
2025-09-18,20.500940493780732,10.766090197477297,8.546730414339784
2025-09-19,20.5032325436734,10.783517594369933,8.485597023593684
2025-09-22,20.50547850400348,9.400689173127322,8.236472171250679
2025-09-23,20.507679306483848,10.807760263679251,7.262898702594332
